REG_DATE,노르웨이,뉴질랜드,아이슬란드,아일랜드,영국,칠레,캐나다,호주,c노르웨이,c뉴질랜드,c아이슬란드,c아일랜드,c영국,c칠레,c캐나다,c호주,자사제품제조용,판매용,c자사제품제조용,c판매용,냉장,"냉장,포장횟감,필렛(F)","냉장,필렛(F)","냉장,필렛(F),횟감",c냉장,"c냉장,포장횟감,필렛(F)","c냉장,필렛(F)","c냉장,필렛(F),횟감",노르웨이 자사제품제조용,노르웨이 판매용,뉴질랜드 판매용,아이슬란드 판매용,아일랜드 판매용,영국 판매용,칠레 판매용,캐나다 판매용,호주 자사제품제조용,호주 판매용,c노르웨이 자사제품제조용,c노르웨이 판매용,c뉴질랜드 판매용,c아이슬란드 판매용,c아일랜드 판매용,c영국 판매용,c칠레 판매용,c캐나다 판매용,c호주 자사제품제조용,c호주 판매용,노르웨이 냉장,"노르웨이 냉장,포장횟감,필렛(F)","노르웨이 냉장,필렛(F)","노르웨이 냉장,필렛(F),횟감","뉴질랜드 냉장,포장횟감,필렛(F)",아이슬란드 냉장,아일랜드 냉장,영국 냉장,칠레 냉장,캐나다 냉장,호주 냉장,c노르웨이 냉장,"c노르웨이 냉장,포장횟감,필렛(F)","c노르웨이 냉장,필렛(F)","c노르웨이 냉장,필렛(F),횟감","c뉴질랜드 냉장,포장횟감,필렛(F)",c아이슬란드 냉장,c아일랜드 냉장,c영국 냉장,c칠레 냉장,c캐나다 냉장,c호주 냉장,노르웨이 자사제품제조용 냉장,"노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","노르웨이 자사제품제조용 냉장,필렛(F)",노르웨이 판매용 냉장,"노르웨이 판매용 냉장,포장횟감,필렛(F)","노르웨이 판매용 냉장,필렛(F)","노르웨이 판매용 냉장,필렛(F),횟감","뉴질랜드 판매용 냉장,포장횟감,필렛(F)",아이슬란드 판매용 냉장,아일랜드 판매용 냉장,영국 판매용 냉장,칠레 판매용 냉장,캐나다 판매용 냉장,호주 자사제품제조용 냉장,호주 판매용 냉장,c노르웨이 자사제품제조용 냉장,"c노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","c노르웨이 자사제품제조용 냉장,필렛(F)",c노르웨이 판매용 냉장,"c노르웨이 판매용 냉장,포장횟감,필렛(F)","c노르웨이 판매용 냉장,필렛(F)","c노르웨이 판매용 냉장,필렛(F),횟감","c뉴질랜드 판매용 냉장,포장횟감,필렛(F)",c아이슬란드 판매용 냉장,c아일랜드 판매용 냉장,c영국 판매용 냉장,c칠레 판매용 냉장,c캐나다 판매용 냉장,c호주 자사제품제조용 냉장,c호주 판매용 냉장,자사제품제조용 냉장,"자사제품제조용 냉장,포장횟감,필렛(F)","자사제품제조용 냉장,필렛(F)",판매용 냉장,"판매용 냉장,포장횟감,필렛(F)","판매용 냉장,필렛(F)","판매용 냉장,필렛(F),횟감",c자사제품제조용 냉장,"c자사제품제조용 냉장,포장횟감,필렛(F)","c자사제품제조용 냉장,필렛(F)",c판매용 냉장,"c판매용 냉장,포장횟감,필렛(F)","c판매용 냉장,필렛(F)","c판매용 냉장,필렛(F),횟감",WEEKCOUNT,두바이유,MONTH,MONTH_MEAN,P_PRICE
2018-06-25,15.63911624,0,0,0,10.45396495,0,0,0,6,0,0,0,1,0,0,0,12.72737431,15.76678276,2,5,10.3093383,28.85414585,14.81967013,14.86716139,3,1,2,1,12.72737431,17.09498721,0,0,0,10.45396495,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.23702498,28.85414585,14.81967013,14.86716139,0,0,0,10.45396495,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.16347858,0,15.29127004,10.31057138,28.85414585,14.34807023,14.86716139,0,0,0,10.45396495,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.16347858,0,15.29127004,10.38226817,28.85414585,14.34807023,14.86716139,1,0,1,2,1,1,1,7,73.15,6,14.82230442,14.89838035
2018-07-02,15.35060804,0,0,0,10.58487085,0,0,0,6,0,0,0,1,0,0,0,12.61064838,15.49344447,2,5,10.20200212,28.71713147,14.38269062,14.6,3,1,2,1,12.61064838,16.72058787,0,0,0,10.58487085,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.01056775,28.71713147,14.38269062,14.6,0,0,0,10.58487085,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.06458929,0,15.15670746,9.956546217,28.71713147,13.60867379,14.6,0,0,0,10.58487085,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.06458929,0,15.15670746,10.27070853,28.71713147,13.60867379,14.6,1,0,1,2,1,1,1,7,74.33,7,14.63846877,14.66978844
2018-07-09,16.41513438,0,0,0,10.49276675,0,0,0,6,0,0,0,1,0,0,0,12.47015173,16.80865391,2,5,10.0396945,35.87971458,14.23741404,14.50994685,3,1,2,1,12.47015173,18.38762571,0,0,0,10.49276675,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.813158382,35.87971458,14.23741404,14.50994685,0,0,0,10.49276675,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.893844541,0,15.04645891,9.732472223,35.87971458,13.42836917,14.50994685,0,0,0,10.49276675,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.893844541,0,15.04645891,10.11261949,35.87971458,13.42836917,14.50994685,1,0,1,2,1,1,1,7,75.08,7,14.63846877,15.56908186
2018-07-16,15.07183452,0,0,0,10.52679897,0,0,0,6,0,0,0,1,0,0,0,12.17733783,15.32062608,2,5,9.880975588,28.75628415,14.00739624,14.54380267,3,1,2,1,12.17733783,16.51908286,0,0,0,10.52679897,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.558063898,28.75628415,14.00739624,14.54380267,0,0,0,10.52679897,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.525202749,0,14.82947291,9.590925046,28.75628415,13.18531958,14.54380267,0,0,0,10.52679897,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.525202749,0,14.82947291,10.05886201,28.75628415,13.18531958,14.54380267,1,0,1,2,1,1,1,7,72.01,7,14.63846877,14.42254373
2018-07-23,15.02841123,25,0,0,10.39974654,0,0,0,6,1,0,0,1,0,0,0,11.95350231,16.94386821,2,6,9.82364624,26.91066283,13.81421309,14.64952336,3,2,2,1,11.95350231,16.56586569,25,0,0,10.39974654,0,0,0,0,2,4,1,0,0,1,0,0,0,0,9.53559609,28.82132565,13.81421309,14.64952336,25,0,0,10.39974654,0,0,0,2,1,2,1,1,0,0,1,0,0,0,9.407264742,0,14.49973988,9.663927437,28.82132565,13.1286863,14.64952336,25,0,0,10.39974654,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,9.407264742,0,14.49973988,10.03183699,26.91066283,13.1286863,14.64952336,1,0,1,2,2,1,1,8,72.67,7,14.63846877,15.69627674
2018-07-30,15.25550648,0,0,0,10.48089805,0,0,0,6,0,0,0,1,0,0,0,12.57320809,15.37350415,2,5,10.09307761,29.05932203,14.19720687,14.28096832,3,1,2,1,12.57320809,16.59665567,0,0,0,10.48089805,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.899167395,29.05932203,14.19720687,14.28096832,0,0,0,10.48089805,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.894322062,0,15.25209412,9.904012727,29.05932203,13.14231962,14.28096832,0,0,0,10.48089805,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.894322062,0,15.25209412,10.19245539,29.05932203,13.14231962,14.28096832,1,0,1,2,1,1,1,7,73.15,7,14.63846877,14.57341956
2018-08-06,15.36708241,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.38116173,16.86004275,2,4,9.98297131,28.92783505,14.2488499,14.81101701,2,1,2,1,12.38116173,16.86004275,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.98297131,28.92783505,14.2488499,14.81101701,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.829158159,0,14.9331653,10.13678446,28.92783505,13.56453449,14.81101701,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.829158159,0,14.9331653,10.13678446,28.92783505,13.56453449,14.81101701,1,0,1,1,1,1,1,6,72.35,8,14.40944084,15.36708241
2018-08-13,15.38055656,25,0,0,10.66418374,0,0,0,6,1,0,0,1,0,0,0,12.5107044,17.15435239,2,6,10.3286488,27.05748929,14.21520032,14.41619752,3,2,2,1,12.5107044,16.81548265,25,0,0,10.66418374,0,0,0,0,2,4,1,0,0,1,0,0,0,0,10.16088132,29.11497857,14.21520032,14.41619752,25,0,0,10.66418374,0,0,0,2,1,2,1,1,0,0,1,0,0,0,10.36518884,0,14.65621995,9.956573807,29.11497857,13.77418069,14.41619752,25,0,0,10.66418374,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,10.36518884,0,14.65621995,10.31037877,27.05748929,13.77418069,14.41619752,1,0,1,2,2,1,1,8,71.52,8,14.40944084,15.99344039
2018-08-20,15.27725845,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14.28592083,15.52509285,1,4,5.447524358,28.87221823,13.92863732,14.20927502,1,1,2,1,14.28592083,15.52509285,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5.447524358,28.87221823,13.92863732,14.20927502,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,14.28592083,5.447524358,28.87221823,13.57135381,14.20927502,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14.28592083,5.447524358,28.87221823,13.57135381,14.20927502,0,0,1,1,1,1,1,5,71.18,8,14.40944084,15.27725845
2018-08-27,15.24869511,0,0,0,10.43675019,0,0,0,6,0,0,0,1,0,0,0,11.96517583,15.59971384,2,5,10.00631779,28.91836735,14.11560457,14.76039098,3,1,2,1,11.96517583,16.89045475,0,0,0,10.43675019,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.791101586,28.91836735,14.11560457,14.76039098,0,0,0,10.43675019,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.533261261,0,14.3970904,10.04894191,28.91836735,13.83411875,14.76039098,0,0,0,10.43675019,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.533261261,0,14.3970904,10.24284605,28.91836735,13.83411875,14.76039098,1,0,1,2,1,1,1,7,72.45,8,14.40944084,14.56127441
2018-09-03,15.92545799,0,0,0,10.48557344,0,0,0,6,0,0,0,1,0,0,0,13.17772839,15.93657293,2,5,10.67377408,28.90952839,14.9052302,15.29701037,3,1,2,1,13.17772839,17.2993228,0,0,0,10.48557344,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.7678744,28.90952839,14.9052302,15.29701037,0,0,0,10.48557344,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.6644954,0,15.69096137,10.8712534,28.90952839,14.11949903,15.29701037,0,0,0,10.48557344,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.6644954,0,15.69096137,10.67841342,28.90952839,14.11949903,15.29701037,1,0,1,2,1,1,1,7,72.49,9,14.18596372,15.14833163
2018-09-10,15.94953628,0,0,0,10.83254361,0,0,0,6,0,0,0,1,0,0,0,13.01096513,16.1015662,2,5,11.02839229,28.87852495,14.53380712,15.4984452,3,1,2,1,13.01096513,17.41882185,0,0,0,10.83254361,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.12631663,28.87852495,14.53380712,15.4984452,0,0,0,10.83254361,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.92260444,0,15.09932582,11.33002882,28.87852495,13.96828842,15.4984452,0,0,0,10.83254361,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.92260444,0,15.09932582,11.08128622,28.87852495,13.96828842,15.4984452,1,0,1,2,1,1,1,7,75.56,9,14.18596372,15.21853732
2018-09-17,15.82304277,0,0,0,11.19196062,0,0,0,6,0,0,0,1,0,0,0,13.14238558,15.96908922,2,5,10.92734119,28.91836735,14.44637872,15.53706889,3,1,2,1,13.14238558,17.16337137,0,0,0,11.19196062,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.79503147,28.91836735,14.44637872,15.53706889,0,0,0,11.19196062,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.13471177,0,15.15005939,10.45535117,28.91836735,13.74269805,15.53706889,0,0,0,11.19196062,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.13471177,0,15.15005939,10.8236559,28.91836735,13.74269805,15.53706889,1,0,1,2,1,1,1,7,76.06,9,14.18596372,15.16145961
2018-09-24,16.11776956,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.3133594,17.51997464,2,4,11.20078887,29.02272727,14.82198148,15.63834941,2,1,2,1,13.3133594,17.51997464,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11.20078887,29.02272727,14.82198148,15.63834941,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,11.02266502,0,15.60405378,11.37891271,29.02272727,14.03990918,15.63834941,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11.02266502,0,15.60405378,11.37891271,29.02272727,14.03990918,15.63834941,1,0,1,1,1,1,1,6,77.02,9,14.18596372,16.11776956
2018-10-01,15.78288799,0,0,0,10.75142753,0,0,9.730570366,6,0,0,0,1,0,0,1,11.50273269,16.13422555,3,5,10.39760019,28.88753536,14.57151144,15.55836686,4,1,2,1,12.38881385,17.47992506,0,0,0,10.75142753,0,0,9.730570366,0,2,4,0,0,0,1,0,0,1,0,10.55420142,28.88753536,14.57151144,15.55836686,0,0,0,10.75142753,0,0,9.730570366,2,1,2,1,0,0,0,1,0,0,1,9.873044177,0,14.90458353,11.23535867,28.88753536,14.23843935,15.55836686,0,0,0,10.75142753,0,0,9.730570366,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,9.801807272,0,14.90458353,10.9933931,28.88753536,14.23843935,15.55836686,2,0,1,2,1,1,1,8,82.82,10,14.18298344,14.39741573
2018-10-08,15.87107915,0,0,0,10.58574328,0,0,0,6,0,0,0,1,0,0,0,12.77626955,16.05193582,2,5,10.72753294,28.98214286,14.6789398,15.28959694,3,1,2,1,12.77626955,17.41848396,0,0,0,10.58574328,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.79842777,28.98214286,14.6789398,15.28959694,0,0,0,10.58574328,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.49894207,0,15.05359702,11.09791346,28.98214286,14.30428258,15.28959694,0,0,0,10.58574328,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.49894207,0,15.05359702,10.84182837,28.98214286,14.30428258,15.28959694,1,0,1,2,1,1,1,7,82.58,10,14.18298344,15.11603117
2018-10-15,15.65109915,0,0,0,10.70842977,0,10.79813845,9.726440901,6,0,0,0,1,0,1,1,11.59414587,15.05952773,3,6,10.49826938,27.81481481,14.71140773,15.41062683,5,1,2,1,12.52799836,17.21264954,0,0,0,10.70842977,0,10.79813845,9.726440901,0,2,4,0,0,0,1,0,1,1,0,10.6291689,27.81481481,14.71140773,15.41062683,0,0,0,10.70842977,0,10.79813845,9.726440901,2,1,2,1,0,0,0,1,0,1,1,10.15896275,0,14.89703397,11.09937504,27.81481481,14.52578149,15.41062683,0,0,0,10.70842977,0,10.79813845,9.726440901,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,9.942701826,0,14.89703397,10.86864775,27.81481481,14.52578149,15.41062683,2,0,1,3,1,1,1,9,80.39,10,14.18298344,13.90440045
2018-10-22,15.74776156,0,0,0,0,0,0,9.729174977,6,0,0,0,0,0,0,1,11.51734803,17.41592506,3,4,10.06092038,28.97649186,14.8013659,15.45375952,3,1,2,1,12.41143456,17.41592506,0,0,0,0,0,0,9.729174977,0,2,4,0,0,0,0,0,0,1,0,10.22679308,28.97649186,14.8013659,15.45375952,0,0,0,0,0,0,9.729174977,2,1,2,1,0,0,0,0,0,0,1,9.618639926,0,15.2042292,10.83494624,28.97649186,14.3985026,15.45375952,0,0,0,0,0,0,9.729174977,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.673907452,0,15.2042292,10.83494624,28.97649186,14.3985026,15.45375952,2,0,1,1,1,1,1,7,80.19,10,14.18298344,14.88796347
2018-10-29,15.77923971,0,0,0,0,0,0,9.800001707,6,0,0,0,0,0,0,1,11.77219782,17.28971162,3,4,10.09616186,29.00997506,14.95939613,15.25818702,3,1,2,1,12.75829588,17.28971162,0,0,0,0,0,0,9.800001707,0,2,4,0,0,0,0,0,0,1,0,10.24424194,29.00997506,14.95939613,15.25818702,0,0,0,0,0,0,9.800001707,2,1,2,1,0,0,0,0,0,0,1,9.988212023,0,15.52837973,10.50027186,29.00997506,14.39041254,15.25818702,0,0,0,0,0,0,9.800001707,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.894106865,0,15.52837973,10.50027186,29.00997506,14.39041254,15.25818702,2,0,1,1,1,1,1,7,79.41,10,14.18298344,14.92506285
2018-11-05,15.53547891,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.17904208,17.21369733,2,4,9.967854786,29.30872483,14.4500793,15.06828047,2,1,2,1,12.17904208,17.21369733,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.967854786,29.30872483,14.4500793,15.06828047,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.555237522,0,14.80284663,10.38047205,29.30872483,14.09731196,15.06828047,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.555237522,0,14.80284663,10.38047205,29.30872483,14.09731196,15.06828047,1,0,1,1,1,1,1,6,71.88,11,13.75146674,15.53547891
2018-11-12,15.47704673,0,0,0,0,0,0,9.566410947,6,0,0,0,0,0,0,1,11.27353948,17.15201822,3,4,9.837323291,29.12099644,14.21469647,15.36633207,3,1,2,1,12.12710375,17.15201822,0,0,0,0,0,0,9.566410947,0,2,4,0,0,0,0,0,0,1,0,9.972779464,29.12099644,14.21469647,15.36633207,0,0,0,0,0,0,9.566410947,2,1,2,1,0,0,0,0,0,0,1,9.691427157,0,14.56278034,10.25413177,29.12099644,13.86661259,15.36633207,0,0,0,0,0,0,9.566410947,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.628919052,0,14.56278034,10.25413177,29.12099644,13.86661259,15.36633207,2,0,1,1,1,1,1,7,69.81,11,13.75146674,14.63267019
2018-11-19,14.89313579,0,0,0,10.65433945,0,0,9.899999372,6,0,0,0,1,0,0,1,11.06169748,15.34561222,3,5,9.882319268,29.12403101,13.13568487,14.98847572,4,1,2,1,11.64254653,16.51843042,0,0,0,10.65433945,0,0,9.899999372,0,2,4,0,0,0,1,0,0,1,0,9.487469124,29.12403101,13.13568487,14.98847572,0,0,0,10.65433945,0,0,9.899999372,2,1,2,1,0,0,0,1,0,0,1,9.133534733,0,14.15155832,9.841403516,29.12403101,12.11981142,14.98847572,0,0,0,10.65433945,0,0,9.899999372,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,9.516767053,0,14.15155832,10.24787148,29.12403101,12.11981142,14.98847572,2,0,1,2,1,1,1,8,67.68,11,13.75146674,13.73914419
2018-11-26,14.7224404,0,0,0,9.214675334,0,0,9.784538534,6,0,0,0,1,0,0,1,10.76915229,15.00527988,3,5,9.350100039,29.20535714,13.0086638,14.71077137,4,1,2,1,11.26145917,16.45293102,0,0,0,9.214675334,0,0,9.784538534,0,2,4,0,0,0,1,0,0,1,0,9.200593145,29.20535714,13.0086638,14.71077137,0,0,0,9.214675334,0,0,9.784538534,2,1,2,1,0,0,0,1,0,0,1,8.798345613,0,13.72457272,9.602840676,29.20535714,12.29275488,14.71077137,0,0,0,9.214675334,0,0,9.784538534,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,9.291442074,0,13.72457272,9.408758005,29.20535714,12.29275488,14.71077137,2,0,1,2,1,1,1,8,65.63,11,13.75146674,13.41673203
2018-12-03,15.29483139,0,0,0,0,0,0,9.752358512,6,0,0,0,0,0,0,1,11.24837936,16.9440522,3,4,9.574839832,29.22241087,14.40961652,14.75518346,3,1,2,1,11.99638978,16.9440522,0,0,0,0,0,0,9.752358512,0,2,4,0,0,0,0,0,0,1,0,9.486080493,29.22241087,14.40961652,14.75518346,0,0,0,0,0,0,9.752358512,2,1,2,1,0,0,0,0,0,0,1,9.180485587,0,14.81229397,9.791675398,29.22241087,14.00693906,14.75518346,0,0,0,0,0,0,9.752358512,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.46642205,0,14.81229397,9.791675398,29.22241087,14.00693906,14.75518346,2,0,1,1,1,1,1,7,60.52,12,14.65093357,14.50304955
2018-12-10,15.53057653,0,0,0,0,0,0,9.751943113,6,0,0,0,0,0,0,1,11.49209839,17.11477678,3,4,9.791166807,29.29773967,14.6753014,14.9135594,3,1,2,1,12.36217603,17.11477678,0,0,0,0,0,0,9.751943113,0,2,4,0,0,0,0,0,0,1,0,9.810778654,29.29773967,14.6753014,14.9135594,0,0,0,0,0,0,9.751943113,2,1,2,1,0,0,0,0,0,0,1,9.73197839,0,14.99237367,9.889578917,29.29773967,14.35822914,14.9135594,0,0,0,0,0,0,9.751943113,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.741960751,0,14.99237367,9.889578917,29.29773967,14.35822914,14.9135594,2,0,1,1,1,1,1,7,59.01,12,14.65093357,14.70505747
2018-12-17,15.16676145,25,0,0,0,0,0,9.562494095,6,1,0,0,0,0,0,1,11.33381597,18.31232298,3,5,9.55384156,26.43719677,14.33993629,15.34727203,3,2,2,1,12.21947691,16.64040373,25,0,0,0,0,0,9.562494095,0,2,4,1,0,0,0,0,0,1,0,9.549515293,27.87439353,14.33993629,15.34727203,25,0,0,0,0,0,9.562494095,2,1,2,1,1,0,0,0,0,0,1,9.408773908,0,15.03017991,9.690256677,27.87439353,13.64969267,15.34727203,25,0,0,0,0,0,9.562494095,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,9.485634002,0,15.03017991,9.690256677,26.43719677,13.64969267,15.34727203,2,0,1,1,2,1,1,8,59.14,12,14.65093357,15.69538285
2018-12-24,15.52309241,0,0,0,9.697527872,0,0,9.504755199,6,0,0,0,1,0,0,1,11.46745655,15.58769358,3,5,9.682506213,28.35809019,14.65714841,15.9384257,4,1,2,1,12.44880723,17.06023501,0,0,0,9.697527872,0,0,9.504755199,0,2,4,0,0,0,1,0,0,1,0,9.76387089,28.35809019,14.65714841,15.9384257,0,0,0,9.697527872,0,0,9.504755199,2,1,2,1,0,0,0,1,0,0,1,9.715354652,0,15.1822598,9.812387128,28.35809019,14.13203701,15.9384257,0,0,0,9.697527872,0,0,9.504755199,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,9.610054926,0,15.1822598,9.7549575,28.35809019,14.13203701,15.9384257,2,0,1,2,1,1,1,8,56.93,12,14.65093357,14.04260469
2018-12-31,15.58809108,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.17986727,17.29220299,2,4,10.27611594,28.32374101,14.39236897,15.86783564,2,1,2,1,12.17986727,17.29220299,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,10.27611594,28.32374101,14.39236897,15.86783564,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.81656249,0,14.54317204,10.73566939,28.32374101,14.2415659,15.86783564,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.81656249,0,14.54317204,10.73566939,28.32374101,14.2415659,15.86783564,1,0,1,1,1,1,1,6,57.32,12,14.65093357,15.58809108
2019-01-07,15.97288061,0,0,0,0,0,0,9.418882576,6,0,0,0,0,0,0,1,11.71433386,17.52829116,3,4,10.13230084,29.31217839,14.85368618,15.83971295,3,1,2,1,12.8620595,17.52829116,0,0,0,0,0,0,9.418882576,0,2,4,0,0,0,0,0,0,1,0,10.48900997,29.31217839,14.85368618,15.83971295,0,0,0,0,0,0,9.418882576,2,1,2,1,0,0,0,0,0,0,1,10.51621769,0,15.2079013,10.46180224,29.31217839,14.49947106,15.83971295,0,0,0,0,0,0,9.418882576,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,9.967550133,0,15.2079013,10.46180224,29.31217839,14.49947106,15.83971295,2,0,1,1,1,1,1,7,55.62,1,14.955954,15.03659517
2019-01-14,15.58726246,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.60127613,17.08025563,2,4,10.15655116,27.86316081,14.83533333,15.67664498,2,1,2,1,12.60127613,17.08025563,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,10.15655116,27.86316081,14.83533333,15.67664498,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,10.08863045,0,15.1139218,10.22447187,27.86316081,14.55674485,15.67664498,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10.08863045,0,15.1139218,10.22447187,27.86316081,14.55674485,15.67664498,1,0,1,1,1,1,1,6,57.64,1,14.955954,15.58726246
2019-01-21,15.7127047,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.65692182,17.24059614,2,4,9.832012423,29.09962406,15.04943424,15.41371082,2,1,2,1,12.65692182,17.24059614,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.832012423,29.09962406,15.04943424,15.41371082,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.658462056,0,15.65538159,10.00556279,29.09962406,14.44348689,15.41371082,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.658462056,0,15.65538159,10.00556279,29.09962406,14.44348689,15.41371082,1,0,1,1,1,1,1,6,59.52,1,14.955954,15.7127047
2019-01-28,15.1137547,0,0,0,9.372774316,0,0,0,6,0,0,0,1,0,0,0,11.99844105,15.21168409,2,5,9.283405442,29.20535714,14.49913384,14.00146138,3,1,2,1,11.99844105,16.67141153,0,0,0,9.372774316,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.238721006,29.20535714,14.49913384,14.00146138,0,0,0,9.372774316,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.971556681,0,15.02532541,9.50588533,29.20535714,13.97294227,14.00146138,0,0,0,9.372774316,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.971556681,0,15.02532541,9.439329823,29.20535714,13.97294227,14.00146138,1,0,1,2,1,1,1,7,58.92,1,14.955954,14.29361465
2019-02-04,15.29376497,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.3674574,16.75691875,2,4,9.159773217,29.05809129,14.62404564,15.13686081,2,1,2,1,12.3674574,16.75691875,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.159773217,29.05809129,14.62404564,15.13686081,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.172915217,0,15.56199958,9.146631216,29.05809129,13.68609169,15.13686081,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.172915217,0,15.56199958,9.146631216,29.05809129,13.68609169,15.13686081,1,0,1,1,1,1,1,6,62.55,2,14.39166667,15.29376497
