REG_DATE,뉴질랜드,대만,러시아,미국,베트남,스페인,아르헨티나,에콰도르,우루과이,인도네시아,중국,칠레,캐나다,페루,뉴질랜드c,대만c,러시아c,미국c,베트남c,스페인c,아르헨티나c,에콰도르c,우루과이c,인도네시아c,중국c,칠레c,캐나다c,페루c,외화획득용,자사제품제조용,판매용,외화획득용 c,자사제품제조용c,판매용c,냉동,"냉동,다리","냉동,동체","냉동,동체,자숙","냉동,슬라이스(S)","냉동,지느러미","냉동,지느러미,자숙",냉동c,"냉동,다리c","냉동,동체c","냉동,동체,자숙c","냉동,슬라이스(S)c","냉동,지느러미c","냉동,지느러미,자숙c","대만,뉴질랜드,러시아,냉동c","미국,인도네시아,에콰도르,우루과이,에콰도르,베트남,스페인,냉동c","아르헨티나,냉동c","중국,냉동c","중국,인도네시아,냉동,다리c","중국,냉동,동체c","중국,칠레,냉동,동체,자숙c","중국,인도네시아,냉동,슬라이스(S)c","중국,인도네시아,러시아,냉동,지느러미c","칠레,페루,냉동c","칠레,냉동,다리c","칠레,냉동,동체c","칠레,냉동,지느러미c","캐나다,냉동c","페루,냉동,다리c","페루,냉동,동체c","페루,냉동,동체,자숙c","페루,냉동,지느러미c","페루,칠레,냉동,지느러미,자숙c","뉴질랜드,우루과이,냉동h","대만,러시아.베트남,스페인,냉동h","미국,캐나다,냉동h","아르헨티나,냉동h","에콰도르,냉동h","인도네시아,냉동h","중국,냉동h","중국,대만,아르헨티나,에콰도르,냉동,다리h","중국,냉동,동체h","중국,칠레,냉동,동체,자숙h","중국,냉동,지느러미h","칠레,페루,냉동h","칠레,냉동,다리h","칠레,냉동,동체h","칠레,냉동,지느러미h","페루,냉동,다리h","페루,냉동,동체h","페루,냉동,동체,자숙h","페루,냉동,지느러미h","뉴질랜드,외화획득용 제품","뉴질랜드,판매용","대만,외화획득용 원료","대만,판매용","러시아,판매용","미국,외화획득용 원료","미국,판매용","베트남,판매용","스페인,외화획득용 원료","스페인,판매용","아르헨티나,외화획득용 원료","아르헨티나,외화획득용 제품","아르헨티나,판매용","에콰도르,판매용","우루과이,판매용","인도네시아,판매용","중국,외화획득용 원료","중국,자사제품제조용","중국,판매용","칠레,외화획득용 원료","칠레,자사제품제조용","칠레,판매용","캐나다,판매용","페루,자사제품제조용","페루,판매용","뉴질랜드,외화획득용 제품c","뉴질랜드,판매용c","대만,외화획득용 원료c","대만,판매용c","러시아,판매용c","미국,외화획득용 원료c","미국,판매용c","베트남,판매용c","스페인,외화획득용 원료c","스페인,판매용c","아르헨티나,외화획득용 제품c","아르헨티나,판매용c","에콰도르,판매용c","우루과이,판매용c","인도네시아,판매용c","중국,외화획득용 원료c","중국,자사제품제조용c","중국,판매용c","칠레,외화획득용 원료c","칠레,자사제품제조용c","칠레,판매용c","캐나다,판매용c","페루,자사제품제조용c","페루,판매용c",외화획득용 냉동c,"자사제품제조용,냉동c","자사제품제조용,냉동,다리c","자사제품제조용,냉동,동체c","자사제품제조용,냉동,동체,자숙c","자사제품제조용,냉동,지느러미c","판매용,냉동c","판매용,냉동,다리c","판매용,냉동,동체c","판매용,냉동,동체,자숙c","판매용,냉동,슬라이스(S)c","판매용,냉동,지느러미c","판매용,냉동,지느러미,자숙c",두바이유,MONTH,MONTH_MEAN,CTRY_DIF,P_PRICE
2018-06-04,4.24,0,0,0,0,0,0,0,0,0,3.74,2.566666667,0,3.185,1,0,0,0,0,0,0,0,0,0,1,3,0,6,0,3.196666667,3.15,0,3,8,3.99,2.266666667,2.58,5.58,0,2.09,0,2,3,1,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,2,2,0,4.24,0,0,0,0,0,3.74,0,0,0,0,0,2.81,2.58,2.31,3.99,0,11.16,3.96,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,2.566666667,0,3.196666667,3.173333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,3,0,0,1,0,1,1,2,2,1,1,0,2,0,73.15,6,2.559927514,0,3.162727273
2018-06-11,0,0,0,0,0,0,0,0,0,0,3.75,2.653333333,0,4.316,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,9.09,3.17,0,1,10,4.1,2.08,2.375,6.33,0,2.345,0,2,2,2,3,0,2,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,8.2,0,0,3.05,0,0,2.76,2.7,2.5,1.4,2.05,15.94,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,2.653333333,0,9.09,3.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,4,0,0,0,0,1,0,2,2,2,2,0,2,0,74.37,6,2.559927514,1,3.708181818
2018-06-18,0,0,0,0,0,0,0,0,0,0,3.376666667,2.64,0,2.985714286,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,2.646666667,3.059090909,0,3,11,3.11,2.19,2.67,4.733333333,0,2.196666667,0,2,3,3,3,0,3,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,2,1,2,2,0,0,0,0,0,0,0,3.86,0,2.82,3.45,0,2.36,2.85,2.67,2.68,3.72,2.52,10.75,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.376666667,0,0,2.64,0,2.646666667,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,0,1,0,1,1,2,2,3,2,0,2,0,73.49,6,2.559927514,0,2.970714286
2018-06-25,0,0,0,0,0,0,0,0,0,0,2.755,2.576666667,0,3.428333333,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,6.49,2.732,0,1,10,3.11,2.22,2.38,6.015,0,2.21,2.67,1,2,3,2,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,3.11,0,2.4,0,0,0,2.69,2.66,2.38,1.75,2.08,12.03,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.755,0,0,2.576666667,0,6.49,2.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,5,0,0,0,0,1,0,1,2,3,1,0,2,1,73.15,6,2.559927514,0,3.073636364
2018-07-02,0,4.88,0,0,0,0,0,0,0,0,2.73,2.576666667,0,3.725,0,1,0,0,0,0,0,0,0,0,2,3,0,4,0,3.98,3.221111111,0,1,9,4.17,2.155,2.315,5.675,0,2.17,0,2,2,2,2,0,2,0,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2,1,0,0,4.88,0,0,0,0,3.46,0,2,0,0,0,2.69,2.63,2.41,1.62,0,11.35,1.93,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.576666667,0,3.98,3.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,0,0,0,1,0,2,2,2,1,0,2,0,74.33,7,2.74283167,0,3.297
2018-07-09,0,4.61,0,1.54,0,0,3.37,0,0,0,3.29,2.576666667,0,3.556,0,1,0,1,0,0,1,0,0,0,2,3,0,5,4.61,3.61,2.978,1,2,10,2.99,2.163333333,3.37,6.055,0,2.155,0,4,3,2,2,0,2,0,2,1,1,1,0,1,0,0,0,0,1,1,1,0,2,0,2,1,0,0,4.61,1.54,3.37,0,0,2.44,0,4.14,0,0,0,2.79,2.6,2.34,3.7,0,12.11,1.97,0,0,4.61,0,0,0,1.54,0,0,0,0,0,3.37,0,0,0,0,0,3.29,0,0,2.576666667,0,3.61,3.52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,3,1,0,1,0,1,0,3,2,2,1,0,2,0,75.08,7,2.74283167,1,3.200769231
2018-07-16,0,4.78,0,0,0,0,0,0,0,0,3.95,3.1675,0,3.658333333,0,1,0,0,0,0,0,0,0,0,1,4,0,6,0,4.105,3.514,0,2,10,4.365,2.355,2.53,6.186666667,0,2.096666667,0,2,2,2,3,0,3,0,2,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,2,2,0,0,4.78,0,0,0,0,3.95,0,0,5,0,0,2.75,2.6,2.32,1.96,2.46,13.56,3.97,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,0,3.1675,0,4.105,3.435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,4,0,0,0,0,1,1,2,2,2,2,0,2,0,72.01,7,2.74283167,0,3.6125
2018-07-23,0,0,0,0,0,0,3.44,0,0,0,3.193333333,2.48,0,3.891666667,0,0,0,0,0,0,2,0,0,0,3,3,0,6,3.81,4.805,3.075454545,1,2,11,3.255,2.22,2.786666667,7.45,0,2.155,0,4,3,3,2,0,2,0,0,0,2,2,0,1,0,0,0,0,1,1,1,0,2,1,2,1,0,0,0,0,6.88,0,0,6.14,0,3.44,0,0,0,2.64,2.55,2.25,4.02,2.37,14.9,2.06,0,0,0,0,0,0,0,0,0,0,3.81,0,3.07,0,0,0,0,0,3.193333333,0,0,2.48,0,4.805,3.435,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,2,4,1,0,1,0,1,0,3,2,3,1,0,2,0,72.67,7,2.74283167,1,3.375
2018-07-30,0,4.22,0,0,0,0,3.46,0,0,0,2.99,2.476666667,0,3.012,0,1,0,0,0,0,1,0,0,0,2,3,0,5,0,0,3.0125,0,0,12,3.73,2.18,2.44,6.19,0,2.095,2.9,3,2,3,1,0,2,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,4.22,0,3.46,0,0,3.51,0,2.47,0,0,0,2.64,2.61,2.18,1.72,2.24,6.19,2.01,0,0,0,4.22,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,2.99,0,0,2.476666667,0,0,3.012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,0,0,0,3,2,3,1,0,2,1,73.15,7,2.74283167,0,3.0125
2018-08-06,4.73,0,0,0,0,0,3.62,0,0,0,3.03,3.1175,0,3.901428571,1,0,0,0,0,0,1,0,0,0,3,4,0,7,0,5.935,3.239285714,0,2,14,3.735,2.216666667,2.52,6.97,0,2.215,2.73,4,3,3,3,0,2,1,1,0,1,2,0,1,1,0,0,0,1,1,1,0,2,1,2,1,1,4.73,0,0,3.62,0,0,6.59,0,2.5,5,0,0,2.56,2.55,2.36,4.09,2.51,15.91,2.07,0,4.73,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,3.03,0,0,3.1175,0,5.935,3.088,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,2,5,0,0,1,0,1,0,4,2,3,2,0,2,1,72.35,8,2.810114433,1,3.57625
2018-08-13,0,0,0,0,0,0,0,0,0,0,2.77,2.486666667,0,4.162,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,8.7,2.7925,0,1,8,2.77,2.265,2.32,7.265,0,2.285,0,1,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,2.77,0,0,0,0,0,2.78,2.5,2.18,1.75,2.14,14.53,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,2.486666667,0,8.7,3.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,0,1,0,1,2,2,1,0,2,0,71.52,8,2.810114433,0,3.448888889
2018-08-20,0,0,0,0,0,0,3.97,0,0,0,3.59,2.46,0,3.576666667,0,0,0,0,0,0,1,0,0,0,1,3,0,6,0,3.68,3.226666667,0,2,9,3.78,2.453333333,2.51,6.065,0,2.165,0,2,3,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,2,1,0,0,0,0,3.97,0,0,3.59,0,0,0,0,0,2.6,2.54,2.24,4.76,2.48,12.13,2.09,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,3.59,0,0,2.46,0,3.68,3.525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,4,0,0,1,0,1,0,2,2,2,1,0,2,0,71.18,8,2.810114433,0,3.309090909
2018-08-27,0,4.22,0,0,0,0,0,0,0,0,2.64,2.463333333,0,4.732,0,1,0,0,0,0,0,0,0,0,3,3,0,5,1.75,7.96,3.348,1,1,10,4.075,2.39,2.5275,7.975,0,2.1,0,2,2,4,2,0,2,0,1,0,0,1,0,2,0,0,0,0,1,1,1,0,1,1,2,1,0,0,4.22,0,0,0,0,3.93,0,3.99,0,0,0,2.6,2.55,2.24,2.18,3.57,15.95,1.96,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,3.085,0,0,2.463333333,0,7.96,3.925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,1,4,0,0,0,0,1,0,2,2,3,1,0,2,0,72.45,8,2.810114433,0,3.599166667
2018-09-03,0,0,0,0,0,0,0,0,0,0,2.745,2.536666667,0,4.042,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,5.7,3.067777778,0,1,9,3.03,2.425,2.54,6.195,0,2.3,3.36,1,2,2,2,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,0,0,0,0,0,0,3.03,0,2.46,0,0,0,2.73,2.62,2.26,2.12,0,12.39,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745,0,0,2.536666667,0,5.7,3.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,4,0,0,0,0,1,0,1,2,2,1,0,2,1,72.49,9,2.754063035,0,3.331
2018-09-10,0,0,0,0,0,0,0,0,0,0,3,2.456666667,0,4.33,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,5.63,3.117777778,0,1,9,3.345,2.295,2.445,6.415,0,2.345,0,2,2,2,2,0,2,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,6.69,0,2.31,0,0,0,2.49,2.58,2.3,2.1,0,12.83,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.456666667,0,5.63,3.896666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,1,0,2,2,2,1,0,2,0,75.56,9,2.754063035,1,3.369
2018-09-17,0,0,0,0,0,0,4.28,0,0,0,3.046666667,2.9975,0,4.902857143,0,0,0,0,0,0,1,0,0,0,3,4,0,7,0,7.795,3.395384615,0,2,13,3.653333333,2.473333333,2.51,10.805,0,2.325,3.78,3,3,3,2,0,2,2,0,0,1,2,0,1,0,0,0,0,1,1,1,0,2,1,2,1,2,0,0,0,4.28,0,0,6.68,0,2.46,0,0,0,2.56,2.6,2.33,4.86,2.47,21.61,2.32,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,3.046666667,0,0,2.9975,0,7.795,3.746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,2,5,0,0,1,0,1,0,3,2,3,1,0,2,2,76.06,9,2.754063035,2,3.982
2018-09-24,0,0,0,0,0,0,4.02,0,0,0,3.28,2.56,0,1.95,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,2.821666667,0,0,6,3.65,2.305,2.63,0,0,2.39,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4.02,0,0,3.28,0,0,0,0,0,2.66,2.63,2.39,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,0,3.28,0,0,2.56,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,2,1,0,0,1,0,77.02,9,2.754063035,0,2.821666667
2018-10-01,0,0,0,0,3.42,0,0,0,0,0,3.153333333,2.476666667,0,3.9875,0,0,0,0,1,0,0,0,0,0,3,3,0,4,0,5.68,3.058,0,1,10,3.28,2.58,2.57,5.7,3.78,2.11,0,2,2,2,2,1,2,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,2,1,0,0,3.42,0,0,0,0,3.14,0,2.54,0,0,0,2.56,2.6,2.27,2.6,0,11.4,1.95,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,3.153333333,0,0,2.476666667,0,5.68,3.423333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,1,0,2,2,2,1,1,2,0,82.82,10,2.743497848,0,3.296363636
2018-10-08,0,0,0,0,0,0,0,0,0,0,3.01,2.52,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,3.1,3.071428571,0,1,7,3.19,2.66,2.51,5,0,2.35,0,3,1,2,1,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9.57,0,2.47,0,0,0,2.66,2.55,2.35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.98,0,0,2.52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,1,0,1,0,0,0,0,2,1,2,1,0,1,0,82.58,10,2.743497848,1,3.075
2018-10-15,0,0,0,0,0,0,0,0,0,0,2.895,2.543333333,0,4.6,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3.9075,3.14,0,4,7,3.2,2.69,2.603333333,5.725,0,2.28,4.7,2,1,3,2,0,2,1,0,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,6.4,0,5.18,0,0,0,2.69,2.63,2.31,0,0,11.45,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.955,2.835,0,0,2.543333333,0,4.86,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,2,2,0,1,0,1,1,0,1,1,2,1,0,2,0,80.39,10,2.743497848,0,3.419090909
2018-10-22,0,0,0,0,0,0,0,0,0,0,3.09,2.526666667,0,3.87,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3.736666667,3.02625,0,3,8,2.98,2.59,2.8725,5.71,0,2.455,4.76,2,1,4,1,0,2,1,0,0,0,2,0,2,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,5.96,0,6.4,0,0,0,2.59,2.42,2.57,0,2.67,5.71,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,2.955,0,0,2.526666667,0,4.76,3.573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,1,3,0,1,0,1,0,0,1,1,3,1,0,2,0,80.19,10,2.743497848,0,3.22
2018-10-29,2.69,0,3.26,0,0,0,0,0,0,0,3.155,0,0,4.603333333,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,5.66,3.401666667,0,1,6,3.12,0,2.68,5.675,0,0,0,3,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2.69,3.26,0,0,0,0,3.41,0,2.9,0,0,0,0,0,0,0,2.46,11.35,0,0,2.69,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,3.155,0,0,0,0,5.66,4.075,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,3,0,2,1,0,0,0,79.41,10,2.743497848,0,3.724285714
2018-11-05,0,0,0,0,0,0,5.38,0,0,0,3.706,2.74,0,2.475,0,0,0,0,0,0,1,0,0,0,5,2,0,2,0,3.3,3.448888889,0,1,9,4.236,2.74,2.673333333,0,0,2.4,0,5,1,3,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,5.38,0,0,15.8,0,2.73,0,0,0,2.74,2.74,0,0,2.55,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,0,0,0,3.3,3.8075,0,0,2.74,0,0,2.475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,2,0,1,0,0,0,0,4,1,3,0,0,1,0,71.88,11,2.65501226,2,3.434
2018-11-12,0,0,0,0,0,0,0,0,0,0,2.87,2.44,0,6.5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,6.5,2.655,0,1,6,2.595,2.39,3.035,6.5,0,2.28,0,2,1,2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.19,0,3.42,0,0,0,2.39,2.65,2.28,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,2.44,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,1,0,2,1,2,0,0,1,0,69.81,11,2.65501226,1,3.204285714
2018-11-19,0,0,0,0,0,0,4.08,0,0,0,2.583333333,2.47,0,4.573333333,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,5.65,3.034444444,0,1,9,3.615,2.52,2.245,5.695,0,2.405,0,2,2,2,2,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,4.08,0,0,3.15,2.21,2.39,0,0,0,2.83,2.1,2.48,0,0,11.39,2.33,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,2.583333333,0,0,2.47,0,5.65,4.035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,0,1,0,2,2,2,1,0,2,0,67.68,11,2.65501226,0,3.296
2018-11-26,0,0,0,0,0,0,0,0,0,0,3.315,0,0,3.92,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3.17,3.586,0,1,5,3.813333333,1.82,0,5.62,0,2.22,0,3,1,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.44,1.82,0,0,0,0,0,0,0,0,0,5.62,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,3.363333333,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,1,0,65.63,11,2.65501226,1,3.516666667
2018-12-03,3.89,0,0,0,0,0,0,0,0,0,3.072,2.63,0,5.005,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,3.543333333,0,0,9,3.58,2.56,3.55,7,3.68,2.69,0,2,2,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.89,0,0,0,0,0,3.27,2.11,3.55,0,2.75,0,0,0,2.63,3.01,0,7,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.072,0,0,2.63,0,0,5.005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,2,2,1,1,1,2,0,60.52,12,2.744095862,1,3.543333333
2018-12-10,5.06,3,0,2.25,0,0,0,0,0,0,3.551666667,2.65,0,3.603333333,1,1,0,1,0,0,0,0,0,0,6,1,0,3,0,5.47,3.300833333,0,1,12,3.672857143,2.305,3.66,6.3,0,2.4,0,7,2,1,1,0,2,0,2,1,0,4,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,5.06,3,2.25,0,0,0,15.4,2.25,3.66,0,0,0,0,0,2.65,2.36,0,6.3,2.15,0,5.06,0,3,0,0,2.25,0,0,0,0,0,0,0,0,0,0,5.47,3.168,0,0,2.65,0,0,3.603333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,3,0,1,0,0,0,0,6,2,1,1,0,2,0,59.01,12,2.744095862,2,3.467692308
2018-12-17,0,0,0,0,0,0,0,0,0,0,3.285,2.65,0,4.08,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,4.3,3.275,0,1,6,4.135,1.53,3.34,5.86,0,2.475,0,2,1,1,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8.27,1.53,3.34,0,0,0,0,0,2.65,0,0,5.86,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.946666667,0,0,2.65,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,1,1,0,2,0,59.14,12,2.744095862,0,3.421428571
2018-12-24,0,4.14,0,0,0,0,0,0,0,0,2.8375,0,0,3.793333333,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3.35875,0,0,8,3.82,1.835,2.57,6.78,3.99,2.22,0,2,2,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,4.14,0,0,0,0,3.5,1.64,0,0,2.22,0,0,0,0,2.03,2.57,6.78,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8375,0,0,0,0,0,3.793333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2,2,1,1,1,1,0,56.93,12,2.744095862,0,3.35875
2018-12-31,0,3.65,0,0,0,0,0,0,0,0,2.886666667,2.475,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2.876666667,0,0,6,3.755,1.62,2.885,0,0,2.36,0,2,1,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.65,0,0,0,0,3.86,1.62,3.18,0,0,0,0,2.59,2.36,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886666667,0,0,2.475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,57.32,12,2.744095862,0,2.876666667
2019-01-07,0,3.18,0,0,0,0,0,0,0,0,3.443333333,0,0,2.21,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3.144,0,0,5,3.58,2.66,3.69,0,0,2.21,0,2,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.18,0,0,0,0,3.98,2.66,3.69,0,0,0,0,0,0,0,0,0,2.21,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.443333333,0,0,0,0,0,2.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,55.62,1,2.677691226,0,3.144
